DATE,AAA10Y,DAAA,BAA10Y,DBAA,THREEFY1,THREEFY10,THREEFY2,THREEFY3,THREEFY4,THREEFY5,THREEFY6,THREEFY7
2022-02-18,1.37,3.29,2.13,4.05,1.0933,2.0600,1.5337,1.7043,1.7707,1.8051,1.8374,1.8779
2022-02-21,.,.,.,.,.,.,.,.,.,.,.,.
2022-02-22,1.4,3.34,2.13,4.07,1.1364,2.0683,1.5773,1.7432,1.8036,1.8322,1.8592,1.8954
2022-02-23,1.37,3.36,2.1,4.09,1.1568,2.0953,1.6085,1.7779,1.8384,1.8659,1.8915,1.9262
2022-02-24,1.4,3.36,2.24,4.2,1.1222,2.0699,1.5772,1.7485,1.8102,1.8385,1.8647,1.8998
2022-02-25,1.4,3.37,2.2,4.17,1.1390,2.0832,1.6005,1.7728,1.8334,1.8598,1.8839,1.9172
2022-02-28,1.43,3.26,2.34,4.17,1.0845,1.9669,1.5129,1.6688,1.7215,1.7442,1.7668,1.7997
2022-03-01,1.48,3.2,2.25,3.97,0.9983,1.8352,1.3953,1.5375,1.5849,1.6062,1.6293,1.6633
2022-03-02,1.46,3.32,2.24,4.1,1.0805,1.9386,1.5056,1.6574,1.7061,1.7254,1.7452,1.7758
2022-03-03,1.45,3.31,2.24,4.1,1.1114,1.9502,1.5404,1.6904,1.7355,1.7508,1.7669,1.7943
2022-03-04,1.5,3.24,2.31,4.05,1.0866,1.8571,1.5010,1.6380,1.6723,1.6791,1.6886,1.7108
2022-03-07,1.53,3.31,2.32,4.1,1.1312,1.8714,1.5483,1.6818,1.7107,1.7119,1.7163,1.7342
2022-03-08,1.55,3.41,2.35,4.21,1.1774,1.9323,1.6178,1.7588,1.7881,1.7872,1.7885,1.8031
2022-03-09,1.47,3.41,2.32,4.26,1.2180,1.9916,1.6779,1.8259,1.8569,1.8551,1.8548,1.8676
2022-03-10,1.52,3.5,2.38,4.36,1.2448,2.0413,1.7225,1.8779,1.9113,1.9098,1.9087,1.9205
2022-03-11,1.47,3.47,2.35,4.35,1.2687,2.0691,1.7577,1.9162,1.9493,1.9462,1.9432,1.9530
2022-03-14,1.43,3.57,2.33,4.47,1.3506,2.1854,1.8643,2.0335,2.0705,2.0683,2.0647,2.0734
2022-03-15,1.48,3.63,2.36,4.51,1.3677,2.2117,1.8862,2.0578,2.0961,2.0944,2.0912,2.0999
2022-03-16,1.37,3.56,2.23,4.42,1.4069,2.2638,1.9455,2.1235,2.1623,2.1587,2.1528,2.1588
2022-03-17,1.27,3.47,2.17,4.37,1.3994,2.2762,1.9521,2.1359,2.1769,2.1738,2.1676,2.1730
2022-03-18,1.14,3.28,2.14,4.28,1.4068,2.2442,1.9615,2.1402,2.1741,2.1640,2.1515,2.1518
2022-03-21,1.14,3.46,2.07,4.39,1.5313,2.3753,2.1125,2.2985,2.3314,2.3172,2.2998,2.2951
2022-03-22,1.13,3.51,2.05,4.43,1.5799,2.4394,2.1807,2.3734,2.4074,2.3919,2.3723,2.3653
2022-03-23,1.19,3.51,2.03,4.35,1.5634,2.4104,2.1624,2.3530,2.3848,2.3675,2.3465,2.3384
2022-03-24,1.15,3.49,2.01,4.35,1.5762,2.4212,2.1804,2.3718,2.4028,2.3842,2.3618,2.3523
2022-03-25,1.06,3.54,1.96,4.44,1.6652,2.5520,2.3039,2.5092,2.5446,2.5260,2.5019,2.4901
2022-03-28,1.05,3.51,1.94,4.4,1.7163,2.5596,2.3554,2.5549,2.5828,2.5570,2.5264,2.5092
2022-03-29,1.06,3.47,1.91,4.32,1.7178,2.5095,2.3526,2.5438,2.5630,2.5294,2.4923,2.4696
2022-03-30,1.05,3.4,1.93,4.28,1.7006,2.4460,2.3269,2.5096,2.5214,2.4817,2.4398,2.4134
2022-03-31,1.06,3.38,1.93,4.25,1.6868,2.4024,2.3095,2.4871,2.4940,2.4500,2.4045,2.3752
2022-04-01,0.93,3.32,1.81,4.2,1.7566,2.4613,2.4058,2.5880,2.5907,2.5396,2.4865,2.4502
2022-04-04,0.91,3.33,1.81,4.23,1.8022,2.4810,2.4471,2.6249,2.6236,2.5691,2.5133,2.4746
2022-04-05,0.9,3.44,1.77,4.31,1.8539,2.5730,2.5211,2.7097,2.7136,2.6614,2.6064,2.5679
2022-04-06,0.9,3.51,1.77,4.38,1.8694,2.6274,2.5445,2.7403,2.7503,2.7031,2.6520,2.6166
2022-04-07,0.89,3.55,1.78,4.44,1.8619,2.6718,2.5394,2.7432,2.7621,2.7231,2.6790,2.6494
2022-04-08,0.88,3.6,1.78,4.5,1.8900,2.7424,2.5774,2.7894,2.8149,2.7811,2.7410,2.7144
2022-04-11,0.94,3.73,1.82,4.61,1.9116,2.7948,2.5924,2.8074,2.8390,2.8118,2.7777,2.7563
2022-04-12,1.03,3.75,1.92,4.64,1.8458,2.7397,2.4977,2.7077,2.7437,2.7240,2.6980,2.6841
2022-04-13,1.07,3.77,1.94,4.64,1.8188,2.7277,2.4546,2.6629,2.7031,2.6892,2.6691,2.6604
2022-04-14,1.05,3.88,1.93,4.76,1.8733,2.8364,2.5232,2.7426,2.7911,2.7835,2.7681,2.7630
2022-04-15,.,.,.,.,.,.,.,.,.,.,.,.
2022-04-18,1.04,3.89,1.94,4.79,1.8900,2.8775,2.5349,2.7567,2.8100,2.8076,2.7969,2.7958
2022-04-19,1.02,3.95,1.91,4.84,1.9460,2.9671,2.6093,2.8401,2.8978,2.8974,2.8874,2.8865
2022-04-20,1.02,3.87,1.91,4.76,1.9495,2.9376,2.6066,2.8313,2.8838,2.8791,2.8658,2.8622
2022-04-21,1.02,3.92,1.93,4.83,1.9956,2.9828,2.6672,2.8952,2.9463,2.9386,2.9219,2.9150
2022-04-22,1.06,3.96,1.96,4.86,2.0183,2.9813,2.6939,2.9195,2.9660,2.9535,2.9323,2.9216
2022-04-25,1.11,3.92,2.03,4.84,2.0186,2.9009,2.6600,2.8666,2.9022,2.8831,2.8579,2.8446
2022-04-26,1.15,3.92,2.06,4.83,1.9806,2.8342,2.6036,2.8019,2.8341,2.8139,2.7887,2.7758
2022-04-27,1.15,3.97,2.05,4.87,1.9836,2.8517,2.6114,2.8128,2.8471,2.8283,2.8041,2.7921
2022-04-28,1.14,3.99,2.06,4.91,2.0036,2.8894,2.6449,2.8518,2.8880,2.8695,2.8449,2.8321
2022-04-29,1.12,4.01,2.05,4.94,2.0470,2.9419,2.7049,2.9170,2.9533,2.9330,2.9060,2.8907
2022-05-02,1.19,4.18,2.08,5.07,2.0961,3.0171,2.7652,2.9836,3.0237,3.0056,2.9798,2.9653
2022-05-03,1.14,4.11,2.05,5.02,2.1153,3.0278,2.7888,3.0071,3.0452,3.0249,2.9969,2.9804
2022-05-04,1.15,4.08,2.08,5.01,2.0732,2.9820,2.7340,2.9487,2.9874,2.9689,2.9432,2.9290
2022-05-05,1.23,4.28,2.1,5.15,2.0782,3.0585,2.7612,2.9910,3.0401,3.0291,3.0088,2.9986
2022-05-06,1.16,4.28,2.09,5.21,2.0900,3.1335,2.7902,3.0328,3.0915,3.0876,3.0727,3.0665
2022-05-09,1.23,4.28,2.17,5.22,2.0441,3.0836,2.7153,2.9508,3.0113,3.0126,3.0036,3.0031
2022-05-10,1.21,4.2,2.16,5.15,2.0312,3.0447,2.6856,2.9137,2.9711,2.9715,2.9625,2.9625
2022-05-11,1.21,4.12,2.17,5.08,2.0310,3.0053,2.6727,2.8924,2.9442,2.9405,2.9287,2.9266
2022-05-12,1.21,4.05,2.2,5.04,2.0024,2.9318,2.6156,2.8225,2.8690,2.8636,2.8517,2.8502
2022-05-13,1.26,4.19,2.24,5.17,2.0437,2.9854,2.6563,2.8650,2.9139,2.9107,2.9008,2.9008
2022-05-16,1.3,4.18,2.29,5.17,2.0514,2.9524,2.6369,2.8338,2.8782,2.8738,2.8641,2.8649
2022-05-17,1.28,4.26,2.27,5.25,2.1149,3.0291,2.7136,2.9155,2.9611,2.9564,2.9456,2.9453
2022-05-18,1.29,4.18,2.31,5.2,2.0995,2.9779,2.6875,2.8819,2.9222,2.9137,2.9001,2.8976
2022-05-19,1.34,4.18,2.37,5.21,2.0713,2.9281,2.6466,2.8350,2.8726,2.8630,2.8491,2.8467
2022-05-20,1.33,4.11,2.36,5.14,2.0435,2.8778,2.6078,2.7905,2.8251,2.8139,2.7992,2.7965
2022-05-23,1.29,4.15,2.33,5.19,2.0825,2.9303,2.6523,2.8383,2.8749,2.8649,2.8510,2.8487
2022-05-24,1.3,4.06,2.34,5.1,2.0220,2.8498,2.5661,2.7434,2.7787,2.7705,2.7594,2.7602
2022-05-25,1.26,4.01,2.29,5.04,2.0095,2.8193,2.5408,2.7126,2.7459,2.7373,2.7265,2.7278
2022-05-26,1.23,3.98,2.25,5.0,1.9929,2.8135,2.5159,2.6873,2.7233,2.7181,2.7108,2.7152
2022-05-27,1.21,3.95,2.26,5.0,1.9959,2.8202,2.5154,2.6865,2.7235,2.7197,2.7137,2.7193
2022-05-30,.,.,.,.,.,.,.,.,.,.,.,.
2022-05-31,1.15,4.0,2.18,5.03,2.0548,2.9024,2.5788,2.7546,2.7954,2.7947,2.7911,2.7985
2022-06-01,1.08,4.02,2.08,5.02,2.1194,2.9988,2.6661,2.8516,2.8961,2.8962,2.8922,2.8986
2022-06-02,1.1,4.02,2.1,5.02,2.1326,3.0040,2.6799,2.8644,2.9075,2.9062,2.9008,2.9062
2022-06-03,1.1,4.06,2.09,5.05,2.1601,3.0285,2.7093,2.8940,2.9364,2.9342,2.9280,2.9325
2022-06-06,1.1,4.14,2.08,5.12,2.2183,3.1011,2.7762,2.9651,3.0094,3.0080,3.0020,3.0063
2022-06-07,1.08,4.06,2.07,5.05,2.2294,3.0799,2.7777,2.9598,2.9994,2.9946,2.9861,2.9885
2022-06-08,1.1,4.13,2.07,5.1,2.2584,3.1036,2.8088,2.9908,3.0294,3.0233,3.0135,3.0149
2022-06-09,1.1,4.14,2.07,5.11,2.2925,3.1227,2.8469,3.0278,3.0635,3.0541,3.0412,3.0399
2022-06-10,1.05,4.2,2.04,5.19,2.4430,3.2487,3.0249,3.2089,3.2382,3.2194,3.1968,3.1865
2022-06-13,1.01,4.44,1.98,5.41,2.7257,3.4918,3.3371,3.5231,3.5436,3.5127,3.4777,3.4561
2022-06-14,1.01,4.5,1.99,5.48,2.8837,3.5736,3.4877,3.6618,3.6701,3.6283,3.5840,3.5545
2022-06-15,1.06,4.39,2.1,5.43,2.7994,3.4218,3.3560,3.5098,3.5104,3.4668,3.4233,3.3958
2022-06-16,1.13,4.41,2.13,5.41,2.7328,3.3398,3.2806,3.4300,3.4285,3.3840,3.3403,3.3127
2022-06-17,1.07,4.32,2.13,5.38,2.7364,3.3263,3.2843,3.4313,3.4269,3.3795,3.3332,3.3036
2022-06-20,.,.,.,.,.,.,.,.,.,.,.,.
2022-06-21,1.09,4.4,2.13,5.44,2.7962,3.3616,3.3347,3.4764,3.4687,3.4192,3.3716,3.3409
2022-06-22,1.11,4.27,2.17,5.33,2.7377,3.2434,3.2437,3.3695,3.3542,3.3013,3.2522,3.2212
2022-06-23,1.12,4.21,2.2,5.29,2.7014,3.1607,3.1774,3.2899,3.2692,3.2145,3.1654,3.1352
2022-06-24,1.12,4.25,2.22,5.35,2.7263,3.1697,3.1878,3.2949,3.2729,3.2186,3.1705,3.1414
2022-06-27,1.09,4.29,2.19,5.39,2.7875,3.2274,3.2440,3.3496,3.3277,3.2740,3.2265,3.1980
2022-06-28,1.1,4.3,2.22,5.42,2.8060,3.2427,3.2559,3.3597,3.3379,3.2851,3.2387,3.2111
2022-06-29,1.11,4.21,2.24,5.34,2.7793,3.1772,3.2067,3.2999,3.2733,3.2185,3.1716,3.1441
2022-06-30,1.21,4.19,2.31,5.29,2.7085,3.0657,3.1061,3.1867,3.1555,3.0999,3.0537,3.0277
2022-07-01,1.38,4.26,2.42,5.3,2.6465,2.9417,3.0086,3.0723,3.0334,2.9744,2.9272,2.9013
2022-07-04,.,.,.,.,.,.,.,.,.,.,.,.
2022-07-05,1.3,4.12,2.41,5.23,2.6641,2.8901,2.9850,3.0299,2.9827,2.9207,2.8727,2.8471
2022-07-06,1.24,4.17,2.39,5.32,2.7446,2.9684,3.0738,3.1206,3.0726,3.0086,2.9585,2.9307
2022-07-07,1.19,4.2,2.33,5.34,2.8020,3.0398,3.1411,3.1923,3.1460,3.0824,3.0321,3.0039
2022-07-08,1.14,4.23,2.31,5.4,2.8662,3.1204,3.2210,3.2781,3.2334,3.1696,3.1182,3.0886
2022-07-11,1.12,4.11,2.32,5.31,2.8950,3.0671,3.2088,3.2453,3.1902,3.1210,3.0669,3.0361
2022-07-12,1.17,4.13,2.31,5.27,2.9014,3.0168,3.1841,3.2057,3.1436,3.0713,3.0160,2.9848
2022-07-13,1.15,4.06,2.32,5.23,2.9891,2.9983,3.2370,3.2361,3.1590,3.0762,3.0133,2.9765
2022-07-14,1.13,4.09,2.31,5.27,3.0238,3.0128,3.2602,3.2541,3.1746,3.0908,3.0276,2.9907
2022-07-15,1.14,4.07,2.3,5.23,3.0225,2.9982,3.2507,3.2408,3.1598,3.0755,3.0122,2.9755
2022-07-18,1.11,4.07,2.28,5.24,3.0593,3.0119,3.2690,3.2520,3.1687,3.0844,3.0219,2.9863
2022-07-19,1.1,4.11,2.26,5.27,3.1081,3.0598,3.3150,3.2974,3.2145,3.1307,3.0688,3.0336
2022-07-20,1.04,4.08,2.2,5.24,3.1313,3.0931,3.3425,3.3273,3.2458,3.1629,3.1015,3.0666
2022-07-21,1.06,3.97,2.23,5.14,3.0448,2.9710,3.2244,3.1969,3.1118,3.0293,2.9698,2.9373
2022-07-22,1.14,3.91,2.28,5.05,2.9702,2.8484,3.1117,3.0687,2.9785,2.8956,2.8377,2.8075
2022-07-25,1.16,3.97,2.31,5.12,3.0050,2.8535,3.1241,3.0720,2.9789,2.8956,2.8385,2.8095
2022-07-26,1.15,3.96,2.29,5.1,3.0078,2.8518,3.1237,3.0703,2.9767,2.8933,2.8362,2.8074
2022-07-27,1.12,3.9,2.3,5.08,2.9558,2.8112,3.0695,3.0170,2.9254,2.8443,2.7894,2.7624
2022-07-28,1.22,3.9,2.42,5.1,2.8821,2.7169,2.9748,2.9145,2.8211,2.7407,2.6874,2.6625
2022-07-29,1.18,3.85,2.36,5.03,2.8771,2.7016,2.9672,2.9049,2.8099,2.7282,2.6741,2.6484
2022-08-01,1.2,3.8,2.38,4.98,2.8942,2.6558,2.9605,2.8840,2.7802,2.6930,2.6350,2.6068
2022-08-02,1.15,3.9,2.29,5.04,2.9871,2.7671,3.0806,3.0130,2.9103,2.8207,2.7594,2.7275
2022-08-03,1.18,3.91,2.29,5.02,3.0124,2.7775,3.1169,3.0499,2.9435,2.8492,2.7832,2.7471
2022-08-04,1.21,3.89,2.32,5.0,2.9824,2.7166,3.0789,3.0056,2.8945,2.7966,2.7278,2.6897
2022-08-05,1.2,4.03,2.29,5.12,3.1004,2.8391,3.2293,3.1642,3.0512,2.9476,2.8723,2.8277
2022-08-08,1.2,3.97,2.26,5.03,3.1326,2.8111,3.2484,3.1720,3.0498,2.9389,2.8577,2.8085
2022-08-09,1.15,3.95,2.26,5.06,3.1734,2.8257,3.2924,3.2131,3.0861,2.9702,2.8845,2.8315
2022-08-10,1.19,3.97,2.29,5.07,3.1572,2.8034,3.2724,3.1914,3.0636,2.9474,2.8617,2.8087
2022-08-11,1.2,4.07,2.29,5.16,3.1499,2.8528,3.2814,3.2120,3.0926,2.9826,2.9014,2.8519
2022-08-12,1.21,4.05,2.27,5.11,3.1529,2.8553,3.2859,3.2167,3.0971,2.9867,2.9051,2.8552
2022-08-15,1.17,3.96,2.27,5.06,3.1440,2.8147,3.2562,3.1779,3.0547,2.9432,2.8617,2.8124
2022-08-16,1.2,4.02,2.27,5.09,3.1601,2.8312,3.2742,3.1965,3.0732,2.9614,2.8796,2.8298
2022-08-17,1.19,4.08,2.24,5.13,3.1927,2.8939,3.3243,3.2549,3.1353,3.0251,2.9437,2.8939
2022-08-18,1.2,4.08,2.24,5.12,3.1789,2.8925,3.3089,3.2407,3.1234,3.0156,2.9364,2.8885
2022-08-19,1.2,4.18,2.25,5.23,3.2046,2.9699,3.3465,3.2884,3.1792,3.0777,3.0033,2.9591
2022-08-22,1.16,4.19,2.24,5.27,3.2579,3.0410,3.4020,3.3471,3.2410,3.1421,3.0699,3.0274
2022-08-23,1.18,4.23,2.24,5.29,3.2566,3.0693,3.3996,3.3487,3.2479,3.1542,3.0865,3.0478
2022-08-24,1.16,4.27,2.23,5.34,3.2987,3.1309,3.4485,3.4020,3.3041,3.2124,3.1461,3.1083
2022-08-25,1.14,4.17,2.21,5.24,3.2894,3.0934,3.4234,3.3694,3.2680,3.1748,3.1080,3.0701
2022-08-26,1.12,4.16,2.19,5.23,3.3085,3.1090,3.4431,3.3888,3.2868,3.1929,3.1254,3.0870
2022-08-29,1.11,4.23,2.19,5.31,3.3640,3.1642,3.4946,3.4395,3.3380,3.2450,3.1784,3.1408
2022-08-30,1.11,4.22,2.17,5.28,3.3897,3.1793,3.5169,3.4597,3.3568,3.2628,3.1954,3.1572
2022-08-31,1.12,4.27,2.18,5.33,3.4001,3.2024,3.5281,3.4728,3.3721,3.2801,3.2145,3.1776
2022-09-01,1.15,4.41,2.22,5.48,3.4381,3.2918,3.5833,3.5392,3.4461,3.3593,3.2972,3.2629
2022-09-02,1.18,4.38,2.24,5.44,3.3975,3.2618,3.5304,3.4850,3.3947,3.3121,3.2544,3.2241
2022-09-05,.,.,.,.,.,.,.,.,.,.,.,.
2022-09-06,1.22,4.55,2.27,5.6,3.4573,3.3593,3.5987,3.5608,3.4765,3.3987,3.3445,3.3169
2022-09-07,1.16,4.43,2.24,5.51,3.4522,3.3372,3.5756,3.5312,3.4457,3.3686,3.3161,3.2903
2022-09-08,1.19,4.48,2.25,5.54,3.4760,3.3532,3.5963,3.5503,3.4638,3.3861,3.3331,3.3069
2022-09-09,1.14,4.47,2.2,5.53,3.5288,3.3895,3.6538,3.6066,3.5169,3.4356,3.3792,3.3500
2022-09-12,1.09,4.46,2.2,5.57,3.5726,3.4154,3.6893,3.6379,3.5460,3.4635,3.4064,3.3767
2022-09-13,1.08,4.5,2.18,5.6,3.7023,3.4818,3.8177,3.7576,3.6551,3.5625,3.4965,3.4593
2022-09-14,1.04,4.45,2.15,5.56,3.7546,3.4802,3.8699,3.8022,3.6905,3.5890,3.5152,3.4714
2022-09-15,1.03,4.48,2.12,5.57,3.8043,3.5116,3.9344,3.8676,3.7514,3.6438,3.5640,3.5148
2022-09-16,1.08,4.53,2.18,5.63,3.8093,3.4944,3.9427,3.8735,3.7531,3.6412,3.5574,3.5047
2022-09-19,1.03,4.52,2.15,5.64,3.8876,3.5263,4.0165,3.9400,3.8122,3.6935,3.6040,3.5466
2022-09-20,1.02,4.59,2.13,5.7,3.9275,3.5853,4.0668,3.9955,3.8702,3.7527,3.6636,3.6063
2022-09-21,1.0,4.51,2.12,5.63,3.9501,3.5708,4.0954,4.0202,3.8878,3.7630,3.6671,3.6040
2022-09-22,0.95,4.65,2.08,5.78,4.0038,3.6961,4.1903,4.1346,4.0111,3.8899,3.7952,3.7319
2022-09-23,0.97,4.66,2.09,5.78,4.0287,3.7223,4.2457,4.1971,4.0710,3.9438,3.8424,3.7728
2022-09-26,0.86,4.74,2.01,5.89,4.1372,3.8683,4.3879,4.3524,4.2301,4.1025,3.9990,3.9267
2022-09-27,0.95,4.92,2.08,6.05,4.1653,3.9556,4.4422,4.4210,4.3067,4.1837,4.0829,4.0123
2022-09-28,1.09,4.81,2.25,5.97,4.0580,3.7779,4.2849,4.2423,4.1199,3.9952,3.8954,3.8269
2022-09-29,1.13,4.89,2.27,6.03,4.0646,3.7828,4.2920,4.2493,4.1266,4.0015,3.9014,3.8325
2022-09-30,1.08,4.91,2.24,6.07,4.0968,3.8398,4.3413,4.3061,4.1862,4.0618,3.9614,3.8919
2022-10-03,1.17,4.84,2.29,5.96,4.0715,3.7297,4.2756,4.2193,4.0883,3.9579,3.8542,3.7831
2022-10-04,1.15,4.77,2.27,5.89,4.0589,3.6583,4.2384,4.1683,4.0293,3.8940,3.7873,3.7142
2022-10-05,1.1,4.86,2.22,5.98,4.1052,3.7499,4.2998,4.2396,4.1072,3.9766,3.8732,3.8023
2022-10-06,1.04,4.87,2.16,5.99,4.1464,3.8293,4.3589,4.3081,4.1810,4.0531,3.9513,3.8812
2022-10-07,1.01,4.9,2.17,6.06,4.1884,3.8918,4.4201,4.3767,4.2514,4.1232,4.0200,3.9483
2022-10-10,.,5.0,.,6.17,.,.,.,.,.,.,.,.
2022-10-11,1.11,5.04,2.23,6.16,4.2488,3.9430,4.4667,4.4191,4.2938,4.1669,4.0656,3.9957
2022-10-12,1.2,5.11,2.27,6.18,4.2538,3.9352,4.4517,4.3979,4.2722,4.1474,4.0487,3.9815
2022-10-13,1.11,5.08,2.28,6.25,4.3519,4.0028,4.5489,4.4909,4.3603,4.2308,4.1279,4.0571
2022-10-14,1.09,5.09,2.28,6.28,4.3980,4.0375,4.5949,4.5355,4.4031,4.2717,4.1672,4.0949
2022-10-17,1.08,5.1,2.28,6.3,4.4285,4.0422,4.5988,4.5299,4.3956,4.2654,4.1632,4.0934
2022-10-18,1.1,5.11,2.28,6.29,4.4350,4.0245,4.5759,4.4971,4.3614,4.2332,4.1341,4.0676
2022-10-19,1.1,5.24,2.25,6.39,4.5021,4.1211,4.6499,4.5770,4.4460,4.3215,4.2252,4.1609
2022-10-20,1.07,5.31,2.24,6.48,4.5519,4.2149,4.7142,4.6510,4.5265,4.4065,4.3134,4.2512
2022-10-21,1.17,5.38,2.36,6.57,4.5009,4.1980,4.6475,4.5855,4.4683,4.3572,4.2726,4.2180
2022-10-24,1.16,5.41,2.34,6.59,4.5181,4.2369,4.6477,4.5851,4.4734,4.3695,4.2919,4.2435
2022-10-25,1.2,5.3,2.37,6.47,4.4834,4.1627,4.5817,4.5064,4.3906,4.2864,4.2101,4.1636
2022-10-26,1.17,5.21,2.33,6.37,4.4565,4.1012,4.5357,4.4511,4.3310,4.2248,4.1478,4.1012
2022-10-27,1.17,5.13,2.34,6.3,4.4057,4.0320,4.4571,4.3635,4.2427,4.1390,4.0656,4.0228
2022-10-28,1.11,5.13,2.3,6.32,4.4577,4.0863,4.5119,4.4196,4.2990,4.1953,4.1216,4.0783
2022-10-31,1.08,5.18,2.28,6.38,4.5265,4.1505,4.5816,4.4890,4.3678,4.2633,4.1888,4.1447
2022-11-01,1.02,5.09,2.22,6.29,4.5557,4.1608,4.6067,4.5106,4.3866,4.2798,4.2034,4.1579
2022-11-02,0.98,5.08,2.18,6.28,4.5870,4.1701,4.6456,4.5481,4.4196,4.3076,4.2264,4.1766
2022-11-03,1.03,5.17,2.19,6.33,4.6336,4.2069,4.7099,4.6152,4.4834,4.3662,4.2795,4.2247
2022-11-04,1.06,5.23,2.22,6.39,4.6253,4.2117,4.7092,4.6180,4.4878,4.3712,4.2847,4.2298
2022-11-07,1.07,5.29,2.22,6.44,4.6707,4.2599,4.7590,4.6694,4.5394,4.4225,4.3354,4.2799
2022-11-08,1.08,5.22,2.23,6.37,4.6509,4.2042,4.7236,4.6253,4.4905,4.3707,4.2819,4.2254
2022-11-09,1.17,5.29,2.33,6.45,4.6317,4.1796,4.6922,4.5905,4.4557,4.3375,4.2507,4.1961
2022-11-10,1.2,5.02,2.36,6.18,4.4713,3.9144,4.4584,4.3249,4.1782,4.0571,3.9715,3.9199
2022-11-11,.,.,.,.,.,.,.,.,.,.,.,.
2022-11-14,1.1,4.98,2.27,6.15,4.4893,3.9031,4.4596,4.3183,4.1681,4.0456,3.9595,3.9079
2022-11-15,1.06,4.86,2.23,6.03,4.4650,3.8404,4.4129,4.2611,4.1062,3.9818,3.8952,3.8437
2022-11-16,1.08,4.75,2.24,5.91,4.4434,3.7372,4.3624,4.1926,4.0260,3.8937,3.8018,3.7465
2022-11-17,1.0,4.77,2.18,5.95,4.4897,3.7795,4.4205,4.2529,4.0846,3.9494,3.8542,3.7959
2022-11-18,0.96,4.78,2.13,5.95,4.5392,3.8234,4.4818,4.3162,4.1460,4.0074,3.9088,3.8472
2022-11-21,0.92,4.75,2.08,5.91,4.5918,3.8559,4.5360,4.3681,4.1943,4.0522,3.9503,3.8859
2022-11-22,0.93,4.69,2.07,5.83,4.5838,3.7928,4.5125,4.3334,4.1514,4.0032,3.8968,3.8290
2022-11-23,0.85,4.56,2.02,5.73,4.5829,3.7277,4.4977,4.3064,4.1144,3.9583,3.8456,3.7729
2022-11-24,.,.,.,.,.,.,.,.,.,.,.,.
2022-11-25,0.87,4.55,2.06,5.74,4.5726,3.6822,4.4762,4.2774,4.0803,3.9205,3.8052,3.7306
2022-11-28,0.88,4.57,2.05,5.74,4.5959,3.6828,4.4909,4.2870,4.0868,3.9250,3.8084,3.7328
2022-11-29,0.88,4.63,2.06,5.81,4.6086,3.7152,4.5091,4.3093,4.1121,3.9525,3.8375,3.7632
2022-11-30,0.98,4.66,2.15,5.83,4.5648,3.6513,4.4445,4.2371,4.0382,3.8794,3.7662,3.6939
2022-12-01,0.9,4.43,2.09,5.62,4.4860,3.5271,4.3346,4.1136,3.9094,3.7492,3.6363,3.5651
2022-12-02,0.85,4.36,2.03,5.54,4.4787,3.4942,4.3180,4.0913,3.8834,3.7208,3.6063,3.5340
2022-12-05,0.81,4.41,1.99,5.59,4.5502,3.5726,4.4044,4.1821,3.9743,3.8100,3.6932,3.6185
2022-12-06,0.8,4.31,1.97,5.48,4.5398,3.5196,4.3794,4.1479,3.9339,3.7654,3.6457,3.5689
2022-12-07,0.79,4.21,1.95,5.37,4.4884,3.4251,4.3092,4.0673,3.8473,3.6753,3.5535,3.4755
2022-12-08,0.72,4.2,1.91,5.39,4.5031,3.4622,4.3399,4.1047,3.8872,3.7158,3.5936,3.5149
2022-12-09,0.74,4.31,1.9,5.47,4.5213,3.5160,4.3728,4.1459,3.9334,3.7649,3.6446,3.5671
2022-12-12,0.71,4.32,1.88,5.49,4.5670,3.5610,4.4199,4.1934,3.9808,3.8120,3.6913,3.6135
2022-12-13,0.75,4.26,1.91,5.42,4.4963,3.4645,4.3221,4.0856,3.8708,3.7031,3.5848,3.5096
2022-12-14,0.79,4.28,1.95,5.44,4.4717,3.4354,4.2894,4.0505,3.8355,3.6687,3.5515,3.4775
2022-12-15,0.8,4.24,1.97,5.41,4.4651,3.4076,4.2773,4.0342,3.8160,3.6467,3.5276,3.4522
2022-12-16,0.84,4.32,1.98,5.46,4.4440,3.4098,4.2559,4.0159,3.8018,3.6364,3.5209,3.4484
2022-12-19,0.81,4.38,1.98,5.55,4.4800,3.4867,4.3010,4.0690,3.8613,3.7010,3.5894,3.5199
2022-12-20,0.84,4.53,1.99,5.68,4.4980,3.5854,4.3379,4.1215,3.9263,3.7758,3.6716,3.6080
2022-12-21,0.86,4.54,2.01,5.69,4.4787,3.6128,4.3246,4.1162,3.9285,3.7845,3.6859,3.6266
2022-12-22,0.84,4.51,1.99,5.66,4.4720,3.6257,4.3200,4.1148,3.9303,3.7892,3.6929,3.6356
2022-12-23,0.85,4.6,2.0,5.75,4.4945,3.6862,4.3576,4.1611,3.9820,3.8442,3.7501,3.6942
2022-12-26,.,.,.,.,.,.,.,.,.,.,.,.
2022-12-27,0.85,4.69,2.02,5.86,4.5563,3.7792,4.4282,4.2383,4.0641,3.9299,3.8383,3.7843
2022-12-28,0.84,4.72,2.01,5.89,4.5691,3.8244,4.4435,4.2588,4.0901,3.9608,3.8734,3.8229
2022-12-29,0.85,4.68,2.01,5.84,4.5646,3.8147,4.4341,4.2476,4.0784,3.9493,3.8622,3.8120
